"","id","replyCount","likeCount","publishedAt","authorName","text","authorChannelId","authorChannelUrl","isReply","isReplyTo","isReplyToName"
"881","UghbOD7_y44hkHgCoAEC.85c8dit1Dbi8C1-nQqJ8dV",NA,7,"2016-03-29 23:02:50","Dr. Elizabeth Martin","+AmesKtown Anonymous, guess, what? ALL kinds of DOCTORS, not just MDs, can actually READ. They can actually do RESEARCH. They can also observe the effects of vaccines on their PATIENTS, and their CHILDREN, and even on their own FAMILIES. I have been studying the scam of the vaccine INDUSTRY since 1994, and it gets worse and more deadly every year. You are a YT NOBODY with no knowledge of this topic. Enjoy your religion, enjoy injecting yourself and if you have them, your kids. You are brainwashed and ignorant, like so many others.","UCz7g1mJZPTAnkBEW8UJhNCg","http://www.youtube.com/channel/UCz7g1mJZPTAnkBEW8UJhNCg",1,"UghbOD7_y44hkHgCoAEC","The Noble and Mighty Beaver"
"882","UghbOD7_y44hkHgCoAEC.85c8dit1Dbi89qryCUQmVp",NA,3,"2016-02-04 22:11:14","The Noble and Mighty Beaver","@Vicente Roman I have done research. I have a minor in biochemistry and have a well developed understanding of the rigours of scientific research and drug testing. Feel free to educate yourself. Provide some sources/references of these non-existent scientific studies you are referring to. Hint, self published, non-peer reviewed nonsense doesn't count.","UComzis6F_rH8GjGzaYArHgg","http://www.youtube.com/channel/UComzis6F_rH8GjGzaYArHgg",1,"UghbOD7_y44hkHgCoAEC","The Noble and Mighty Beaver"
"883","UghbOD7_y44hkHgCoAEC.85c8dit1Dbi89qpoqRWbfy",NA,6,"2016-02-04 21:52:29","Vicente Roman","+AmesKtown your a sheep, do research and look at information not paid for by vaccine manufactures","UCpnjIapP__NTwx-sycUHkHQ","http://www.youtube.com/channel/UCpnjIapP__NTwx-sycUHkHQ",1,"UghbOD7_y44hkHgCoAEC","The Noble and Mighty Beaver"
"884","UgjRT_VrVRlMf3gCoAEC",50,6,"2015-09-19 10:07:13","Patrick Ryan","Misleading title.. he just recommends another expert to talk about the subject and spends the rest of the time promoting his company.. I still have tremendous respect for Dr. Glidden.. Also, I believe that a vaccine is an assault w/ a deadly weapon..","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",0,"",""
"885","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8hixiiZmByq",NA,0,"2018-06-20 18:46:25","Hannah Scott","Thedogekage I know people who have had some of these super scary *not* diseases and are alive and healthy now to tell the tale. Pharmaceuticals fear monger and they know people like you will fall for it","UCGTgcLZO7XY1s9jNEgmwomw","http://www.youtube.com/channel/UCGTgcLZO7XY1s9jNEgmwomw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"886","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8hipPj21Lqc",NA,0,"2018-06-20 17:33:47","Thedogekage","Patrick Ryan here we go.. vaccines have stopped MAJOR outbreaks. We've been fine for all these years without vaccines because diseases that needed vaccines didn't exist then. Now with all these diseases we need medicine to help our bodies recognize the virus. You do realize that the ""disease""(if you can even call it disease) is weakend and harmless. They've been designed and researched for at least 10 years to assure the fact that they will do NOTHING to your body. Would you rather get the real disease and get yourself killed? There are diseases thag don't even exist anymore because of vaccines such as small pox and measles are going soon. These metals that are in the vaccines are such a low dose that they're harmless. You eat more aluminum a day than you get in vaccines. Mercury is barley present in vaccines anymore. Thanks to vaccines we have less disease and higher life expectancy rates.","UCm8WRzX4hcTWK_VLVsd4P5A","http://www.youtube.com/channel/UCm8WRzX4hcTWK_VLVsd4P5A",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"887","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8fRcQCGNpkS",NA,0,"2018-04-24 22:51:08","Hannah Scott","Saim Naeem your school is sponsored by the CDC who just came out with an article saying salad is bad. Bitch please","UCGTgcLZO7XY1s9jNEgmwomw","http://www.youtube.com/channel/UCGTgcLZO7XY1s9jNEgmwomw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"888","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PHjpV_7M8x",NA,0,"2017-02-22 13:49:47","Rasmus KV Thomsen","ok i fell a bit better now and this is one of the reasons i dont like anti vaxxers http://www.memecenter.com/fun/7085831/idiots-online-77","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"889","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PAmDQZRiM8",NA,0,"2017-02-19 20:55:59","Rasmus KV Thomsen","@***** you know what right now im sick (nothing dangerous) so i cant really be discusing right now","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"890","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PAlj4MYGEB",NA,0,"2017-02-19 20:51:42","Rasmus KV Thomsen","@***** *sigh* here we go again","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"891","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PAk2JP6lyX",NA,0,"2017-02-19 20:36:59","Rasmus KV Thomsen","@***** so you just admitted you are an idiot","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"892","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PAjR-pkXsf",NA,0,"2017-02-19 20:31:38","Rasmus KV Thomsen","@***** or because of people not getting vaccinated","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"893","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8PA0gTM9atd",NA,0,"2017-02-19 13:51:55","Rasmus KV Thomsen","@***** ok then and why do you think google would do that? (how did this turn from a vaccine debate to a robot overtaking debate?)","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"894","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8P8Cb0ZbV-8",NA,0,"2017-02-18 20:57:33","Rasmus KV Thomsen","@***** there are thing called laws of robotics","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"895","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8P7QN4gLlwr",NA,0,"2017-02-18 13:38:36","Rasmus KV Thomsen","@***** *le sigh* do you really think google would do that or are you drunk?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"896","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OvJJBB-PK_",NA,0,"2017-02-13 11:26:47","Rasmus KV Thomsen","@***** but still its pretty overkill","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"897","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Oq49bkZY0u",NA,0,"2017-02-11 10:38:12","Rasmus KV Thomsen","@***** i think .50 cal (dont know how it translates to metric) is a bit overkill for self defence unless you are a soldier or shoot as a hobby i would like if it were pistol ammo then it would be a compromise","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"898","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ooux0ZfIKE",NA,0,"2017-02-10 23:49:43","Rasmus KV Thomsen","@***** since i shoot guns myself (best way to get awey with agrresions) i know abit about gun safty aswell so belive that the biggest gun that an american (or anyone else ass a matter of fact) should only be able to have a tazer sothey can stop shooting at eachother and still be able to defend themself","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"899","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OohLPFiuwK",NA,0,"2017-02-10 21:50:51","Rasmus KV Thomsen","@***** there should still be stricter gun security","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"900","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OoXOLMXJ9f",NA,0,"2017-02-10 20:15:08","Rasmus KV Thomsen","@***** how did this turn from a vaccine debate to a gun debate?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"901","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OoSO-9fh-R",NA,0,"2017-02-10 19:31:24","Rasmus KV Thomsen","@***** *cough* schoolshootings *cough* sometimes guns aint the answer but a better education system is and that is something denmark has over usa and its free","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"902","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OoJeDWlD-c",NA,0,"2017-02-10 18:15:06","Rasmus KV Thomsen","@***** and thats a good thing how?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"903","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8On9U5QOP_c",NA,0,"2017-02-10 07:26:58","Rasmus KV Thomsen","maybe because guns are not so freely allowed","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"904","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8On9Qps4uhh",NA,0,"2017-02-10 07:26:31","Rasmus KV Thomsen","@***** well you told me to maybe move to the usa so i told you to maybe come to denmark and trust me its way less dangerous in denmark","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"905","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OluIG3HYOr",NA,0,"2017-02-09 19:46:18","Rasmus KV Thomsen","@***** i di not say a dont like it here and trust me denmark is probaly the freeist place on earth + free and cool heathcare and the ultimate weapon LEGO with that you could destroy the world. the politisians could be better but everything is nice","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"906","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OkeQLjkiLQ",NA,0,"2017-02-09 08:08:21","Rasmus KV Thomsen","@***** i did not say you were correct medicine has always been a strange subject but i belive they will continue to improve vaccines and if you dont like how the country works then move to a different one","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"907","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OhzeSYZakX",NA,0,"2017-02-08 07:16:11","Rasmus KV Thomsen","@***** im not saying that the medical system in the us of a is good (defintly not as good as denmarks hehe) it deffintly sucks but if the goverment tried to delibratly kill its population dont you think the population would have overtrhown the goverment long ago?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"908","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ofu9NvJTDC",NA,0,"2017-02-07 11:49:38","Rasmus KV Thomsen","@***** saying that the goverment makes vaccines give disseas is like saying the goverment makes alot of houses made out of wood so they collape esaier so they get more money from new houses its outrageous and carries more risk than reward for the goverment","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"909","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OdIwMsJELe",NA,0,"2017-02-06 11:37:12","Rasmus KV Thomsen","@***** The reason we have survived is there were just to many people because of exsess breeding and most diseases were contained fast that was untill the vaccines came in to place were healing of diseases became better and more pracical sure there were some bumbs along the way but there is bumbs in everything and alot of the things you say are just asumptions (sorry for bad English its not my main language) ","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"910","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8O_Hng9kqSW",NA,0,"2017-02-04 22:10:19","Rasmus KV Thomsen","@***** one question or rather two: why do you belive vaccines are evil (beyond media) is there some traumatic thing in the past and why do you belive it is better to not be vaccinated other tahn media?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"911","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8O_1SfyHJLi",NA,0,"2017-02-04 19:47:30","Rasmus KV Thomsen","@***** for every evidence there is to go against anti vaxxers there is a billion evidence to support vaccines","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"912","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OZtX9REkjw",NA,0,"2017-02-04 18:29:28","TourGuide","All the anti-vaccine people only have one argument. ""U stupid bcs vacin bad 4 u!!!! & u moron if u no beleve it!!!"" All the cussing and name calling just makes you look incompetent in your research skills. Please bless me with some actual facts and a comment that doesn't call me stupid for not believing the bullshit you're advertising, have a nice day...","UCoOv3C68VGVMLBxJYCEOUpg","http://www.youtube.com/channel/UCoOv3C68VGVMLBxJYCEOUpg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"913","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OXWJnmcdSq",NA,0,"2017-02-03 20:19:27","Rasmus KV Thomsen","@***** link plesae?","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"914","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OWhnWHOLIS",NA,0,"2017-02-03 12:49:15","Rasmus KV Thomsen","@***** they are still smarter than you and i would like you to present a case were a child died and it was not from undocumented allergies","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"915","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OUSbggB7D2",NA,0,"2017-02-02 15:49:21","Rasmus KV Thomsen","and doctors and researchers are probaly smarter than you","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"916","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OTbxmMm2Tc",NA,0,"2017-02-02 08:00:30","Rasmus KV Thomsen","@***** says the anti vaxxer vaccines are safe ive been vaccinated and im not dead and i live in denmark were vaccines are free so why would they try to sell us more then they are free","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"917","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8OSQ7iMPtvt",NA,0,"2017-02-01 20:49:10","Rasmus KV Thomsen","theres tons of evidence to support that vaccines work while there are the dissilusioned lonly mom that say vaccines are bad","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"918","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8ORcUbybQr9",NA,0,"2017-02-01 13:26:39","Rasmus KV Thomsen","i searched this vid to have a laugh at the idiots that are called antivaxers in the comments not dissapointed","UC6Age9FAholgd_O3Aozz8Cw","http://www.youtube.com/channel/UC6Age9FAholgd_O3Aozz8Cw",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"919","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EdazlQJDfL",NA,1,"2016-06-03 01:09:45","Patrick Ryan","Aluminum is always toxic and that form is especially toxic as it's designed to persist in the body.. If you're not going to read the links then don't bother commenting.","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"920","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ed2CKY6vaa",NA,0,"2016-06-02 19:57:01","Saim Naeem","@***** Its not aluminum, its a molecule based off it","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"921","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ed28QFX5QU",NA,0,"2016-06-02 19:56:29","Saim Naeem","@***** Aluminum is not in the form thats toxic","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"922","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EakXezrlL-",NA,0,"2016-06-01 22:35:26","Saim Naeem","@Patrick Ryan +Patrick Ryan How dense are you? Everything has metals in them, just google foods with aluminum. Many, many scientists have researched vaccines, most of them not for profit, but for the glory and fame and whatever. Do you not think that if vaccines were harmful, that one of these guys would find out? And dont say ""they get killed"". No one is that stupid, a scientist like that would get the facts out as fast as possible through something like the internet. And tell me, why would anyone want to hurt you with heavy metals?","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"923","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ead1iGoCnd",NA,1,"2016-06-01 21:29:54","Patrick Ryan","@Saim Naeem I know what an adjuvant is - your arrogance knows no bounds - and the fact that it is an adjuvant doesn't negate the fact that it is also a heavy metal - which is the whole purpose of vaccines, to act as a Trojan horse in the delivery of this heavy metal and other toxins into our brains.. to make the world sicker so big Pharma can sell more drugs.. I looked at that cartoon as well which is basically propaganda and misinformation.. The pro-vaxers always try and take the credit for eliminating smallpox and polio when those diseases were on the way out anyway due to improved hygiene and nutrition.. And we don't need vaccines for measles.. Back in my day we had measles parties.. If one of the kids in the neighborhood got measles then all the other kids were sent around to play w/ him.. problem solved w/o heavy metals.. And I love the way it says ""don't forget to get your flu shot"" at the end and in the middle they trot out the same old claptrap that we need this flu shot every year b/c different strains are doing the rounds each year.. What a load of crap.. It's to kill off the elderly w/ Alzheimer's which is epidemic.. Instead of flu shots we just need extra vitamin D to boost our own immune systems..","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"924","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8Ea_G5oIRxl",NA,0,"2016-06-01 20:56:55","Saim Naeem","@Patrick Ryan Just read this: https://thenib.com/vaccines-work-here-are-the-facts-5de3d0f9ffd0#.ctgqq9xqh Then if you still want to debate, bring you facts, and Ill bring mine","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"925","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EaYiLC8tCY",NA,0,"2016-06-01 20:43:25","Saim Naeem","@Patrick Ryan ""Aluminum phosphate is an aluminium salt which is used as an adjuvant in vaccines. An adjuvant is a compound which causes an immune response to be higher and stronger, so that the immune system comes into contact with the attenuated virus more, so that it can recognize the antigens of the virus and provide immunity."" So shut.....the......fuck.....up","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"926","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EaVfJQpLC1",NA,1,"2016-06-01 20:16:48","Patrick Ryan","@Saim Naeem Most vaccines contain aluminium.. https://en.wikipedia.org/wiki/List_of_vaccine_ingredients And I don't need a degree to google vaccines you pompous oaf.. Btw, if you're a medical student, then I'm a monkey's uncle.. And another thing, if you want to poison you and your kids with heavy metals then be my guest but don't dare expect the rest of us to jump off the same bridge.. Mankind has done perfectly well for millions of years w/o vaccines..","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"927","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EaT4fvXTkc",NA,0,"2016-06-01 19:54:11","Saim Naeem","@Patrick Ryan where are you getting this amazing revelation from, some YouTube video? I studied vaccines at one point, and actually learned their manufacturing process. It's not anything bad. But sure, go ahead with whatever degree you have in this field","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"928","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EaSbffjN5s",NA,1,"2016-06-01 19:50:05","Patrick Ryan","@Saim Naeem The expression is ""don't try to act smart *WITH* me"".. If you ever get your medical degree then you can try and appear superior but until then you're just a student pal.. And anyway, doctors are the most brainwashed of all the professions - pushing their heavy metals/vaccines on everybody and prescribing useless drugs like statins, all b/c big Pharma tells you to do it knowing full well you're just causing chronic secondary conditions so your patients are forced into multiple doctor's visits and multiple prescriptions for Pharma's wares.. It's all just a big scam.. When was the last time doctors actually cured anything? It's all about treatment packages b/c there's no profit in ""cure"".. And that's what you aspire to be? A willing murderous pawn of big Pharma, turning a blind eye to all the suffering you're causing, so you can drive a Merc and live in a big house.. What a waste of a life if you ask me...","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"929","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8EaL9yNdCAM",NA,0,"2016-06-01 18:45:00","Saim Naeem","@Patrick Ryan lol, you are talking to someone in medical school, don't try to act smart on me","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"930","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8E_lJ4ndVus",NA,1,"2016-06-01 13:22:56","Patrick Ryan","@Saim Naeem No! Are you a brainwashed moronic sheep who'd have newborn babies injected with heavy metals and young girls injected w/ the live HPV virus? Yes! Btw, I apologize for using sentences w/ more than 3 words in them. I understand how difficult it must be for morons like you to concentrate...","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"931","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8E_aDVjpLPX",NA,0,"2016-06-01 11:46:03","Saim Naeem","+Patrick Ryan are you stupid?","UCa3OUlFQ42jRsFj_DOztD0Q","http://www.youtube.com/channel/UCa3OUlFQ42jRsFj_DOztD0Q",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"932","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8BfhFd6cYt8",NA,1,"2016-03-21 07:08:46","Patrick Ryan","@Robin Somers You might be changing my mind.. Maybe population control is a good thing considering all the fucktards like you running around.. ","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"933","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b8BfEFI1aGjQ",NA,0,"2016-03-21 02:46:35","Robin Somers","+Patrick Ryan wow idiot","UCXw9I6PcykXPlZBiuK0UCPQ","http://www.youtube.com/channel/UCXw9I6PcykXPlZBiuK0UCPQ",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"934","UgjRT_VrVRlMf3gCoAEC.84HEP__cZ1b89w9PdtAkvQ",NA,3,"2016-02-06 23:28:36","Patrick Ryan","Agreed, mankind did perfectly fine for millions of years w/o vaccines.. Vaccines impair your immune system and cause chronic illnesses so you have to buy treatment packages from the pharma companies who sold you the vaccines in the first place.. It's a goddamn psychopathic business model and people need to wake up.. We are being deceived and assaulted..","UCVtglPbDkow15hxfmPM8BTg","http://www.youtube.com/channel/UCVtglPbDkow15hxfmPM8BTg",1,"UgjRT_VrVRlMf3gCoAEC","Patrick Ryan"
"935","UgjFhj8U-lDrIXgCoAEC",22,21,"2015-08-09 20:33:09","Ross Tinney","The only sister I would have died at the age of 5 months due to the booster shot she received. That was back sometime in 1942.","UCLUJ4LKKqLm4YJfAYfWdugw","http://www.youtube.com/channel/UCLUJ4LKKqLm4YJfAYfWdugw",0,"",""
"936","UgjFhj8U-lDrIXgCoAEC.82dmS7z4igZ8sKY853Neo2",NA,0,"2019-03-11 07:38:25","Justiceforall","I lost what would have been my big brother, when he was only 2 months old. Sadly there's millions more stories like ours, and brothers & sisters and children & grandchildren, for many decades now, that have had their little lives cut unnecessarily short. It's both heartbreaking & infuriating.","UCZ74lRNWlwxPk4lQ6_4VWYA","http://www.youtube.com/channel/UCZ74lRNWlwxPk4lQ6_4VWYA",1,"UgjFhj8U-lDrIXgCoAEC","Ross Tinney"
"937","UgjFhj8U-lDrIXgCoAEC.82dmS7z4igZ8r478ulPaz7",NA,0,"2019-02-08 02:03:21","Ki Phelps","🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾","UCtRVEqTfRQzsZ51bpTb1n_Q","http://www.youtube.com/channel/UCtRVEqTfRQzsZ51bpTb1n_Q",1,"UgjFhj8U-lDrIXgCoAEC","Ross Tinney"
